"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Abs_log2foldchange","Significant","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000024843",1041.55142929587,1.13177313508741,0.232170213047364,4.87475598282937,1.0894303460758e-06,1.93079572055373e-05,4.71426367242946,1.13177313508741,"Both","19",3901773,3944369,1,"protein_coding","Chka","choline kinase alpha [Source:MGI Symbol;Acc:MGI:107760]"
"ENSMUSG00000020513",135.376645227026,-1.13160111248248,0.224480403245648,-5.04097950699142,4.63155068072013e-07,8.8950738677585e-06,5.05085044103405,1.13160111248248,"Both","11",86435817,86458186,1,"protein_coding","Tubd1","tubulin, delta 1 [Source:MGI Symbol;Acc:MGI:1891826]"
"ENSMUSG00000101304",357.101820254467,1.13084620127219,0.170177051470497,6.64511572800547,3.0297892425615e-11,1.48015590301498e-09,8.82969253848802,1.13084620127219,"Both","9",50400083,50419123,-1,"lncRNA","Plet1os","placenta expressed transcript 1, opposite strand [Source:MGI Symbol;Acc:MGI:1916881]"
"ENSMUSG00000008318",1151.41733737854,1.13033424697609,0.213775780889039,5.28747570129468,1.24015828560623e-07,2.74682432712247e-06,5.56116911495183,1.13033424697609,"Both","7",100495054,100512653,-1,"protein_coding","Relt","RELT tumor necrosis factor receptor [Source:MGI Symbol;Acc:MGI:2443373]"
"ENSMUSG00000086691",34.111108593557,-1.13021612199662,0.402464243077467,-2.8082398410213,0.0049813112546498,0.0262064147345566,1.58159239025153,1.13021612199662,"Both","X",29313133,29313327,-1,"processed_pseudogene","Gm15432","predicted gene 15432 [Source:MGI Symbol;Acc:MGI:3801969]"
"ENSMUSG00000036533",4465.91388733898,-1.12927193679405,0.13608064061778,-8.29854953406575,1.05390160196375e-16,1.35272525494291e-14,13.8687904017606,1.12927193679405,"Both","17",79641156,79662520,-1,"protein_coding","Cdc42ep3","CDC42 effector protein (Rho GTPase binding) 3 [Source:MGI Symbol;Acc:MGI:2384718]"
"ENSMUSG00000008348",33099.2573660361,1.12742718559752,0.11012834664706,10.237393186431,1.34819977278639e-24,4.9750979115412e-22,21.3031983677778,1.12742718559752,"Both","5",125463029,125467266,-1,"protein_coding","Ubc","ubiquitin C [Source:MGI Symbol;Acc:MGI:98889]"
"ENSMUSG00000042489",762.501943269142,-1.12395285216081,0.17052346825989,-6.59119160330369,4.36310360512977e-11,2.08711888888904e-09,8.68045281144348,1.12395285216081,"Both","4",126450728,126487696,1,"protein_coding","Clspn","claspin [Source:MGI Symbol;Acc:MGI:2445153]"
"ENSMUSG00000035365",182.975779357419,-1.1224883210805,0.302617724518564,-3.70926165301874,0.000207864531281938,0.00186114408099708,2.73022000453724,1.1224883210805,"Both","10",87927294,87982803,-1,"protein_coding","Parpbp","PARP1 binding protein [Source:MGI Symbol;Acc:MGI:1922567]"
"ENSMUSG00000057503",170.674286307552,1.12175822191778,0.16660895123393,6.73288087830741,1.66336240533231e-11,8.40425039271201e-10,9.07550101688565,1.12175822191778,"Both","19",13115385,13126913,-1,"protein_coding","Olfr1459","olfactory receptor 1459 [Source:MGI Symbol;Acc:MGI:3031293]"
"ENSMUSG00000001741",1529.37499144858,-1.11941736668374,0.13268057953567,-8.43693455817925,3.25768739415952e-17,4.45828543048387e-15,14.3508321303565,1.11941736668374,"Both","7",83292033,83394934,-1,"protein_coding","Il16","interleukin 16 [Source:MGI Symbol;Acc:MGI:1270855]"
"ENSMUSG00000107653",25.3395724498725,-1.11940126291032,0.328134491069995,-3.41140993517667,0.000646278479914262,0.00482839652473905,2.31619707133469,1.11940126291032,"Both","6",66241139,66261829,1,"transcribed_processed_pseudogene","Gm31520","predicted gene, 31520 [Source:MGI Symbol;Acc:MGI:5590679]"
"ENSMUSG00000099881",216.225789692344,-1.11906881941594,0.146726878196833,-7.62688358921339,2.40496574945578e-14,2.03682857428294e-12,11.6910455210125,1.11906881941594,"Both","8",123769156,123771349,1,"lncRNA","2810013P06Rik","RIKEN cDNA 2810013P06 gene [Source:MGI Symbol;Acc:MGI:1914456]"
"ENSMUSG00000105368",23.3688299399782,-1.11825345818215,0.367018791064978,-3.04685614308008,0.00231248353208467,0.0139200326800262,1.85635974513218,1.11825345818215,"Both","5",112515078,112516338,1,"TEC","Gm43759","predicted gene 43759 [Source:MGI Symbol;Acc:MGI:5663896]"
"ENSMUSG00000031898",60.1768293513812,1.11825204891685,0.220388318449094,5.07400780942544,3.89523058988753e-07,7.62262690719941e-06,5.11789533644272,1.11825204891685,"Both","8",106700145,106706061,-1,"protein_coding","Dpep3","dipeptidase 3 [Source:MGI Symbol;Acc:MGI:1919104]"
"ENSMUSG00000099519",32.2430863386843,-1.11676710839626,0.391567684496617,-2.85204104580777,0.00434394910640878,0.0233526816555509,1.63166324095069,1.11676710839626,"Both","1",75148375,75161790,-1,"lncRNA","Gm29253","predicted gene 29253 [Source:MGI Symbol;Acc:MGI:5579959]"
"ENSMUSG00000106734",982.945680070489,-1.11650924148159,0.0967227988904015,-11.5433926053642,7.97178202808477e-31,5.14802736282412e-28,27.288359153397,1.11650924148159,"Both","6",3333191,3346128,-1,"lncRNA","Gm20559","predicted gene, 20559 [Source:MGI Symbol;Acc:MGI:5295666]"
"ENSMUSG00000029822",533.030444283744,-1.11517742978968,0.199062233160649,-5.60215472359192,2.11703449830937e-08,5.74881969875994e-07,6.24042131199441,1.11517742978968,"Both","6",50270310,50433181,-1,"protein_coding","Osbpl3","oxysterol binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1918970]"
"ENSMUSG00000024222",5293.77588894469,1.11407274721591,0.354501693096975,3.14264436224048,0.0016742912845613,0.0106528746828065,1.97253318185751,1.11407274721591,"Both","17",28618068,28736501,-1,"protein_coding","Fkbp5","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]"
"ENSMUSG00000025001",642.111168240259,-1.11391589920016,0.239353425592628,-4.65385400874106,3.2578751164657e-06,5.03922075462303e-05,4.29763661596163,1.11391589920016,"Both","19",38919359,38959495,1,"protein_coding","Hells","helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209]"
"ENSMUSG00000067825",94.2562469315899,-1.11264214815773,0.246550365113522,-4.51283918255575,6.39655237304543e-06,9.09736784507804e-05,4.04108424457055,1.11264214815773,"Both","6",121160626,121175796,1,"protein_coding","Pex26","peroxisomal biogenesis factor 26 [Source:MGI Symbol;Acc:MGI:1921293]"
"ENSMUSG00000096981",43.7396490009783,1.11261145559089,0.366408637539565,3.03653173424644,0.00239316915856895,0.0143264312461841,1.84386198009215,1.11261145559089,"Both","9",21982298,21997418,1,"lncRNA","Gm16845","predicted gene, 16845 [Source:MGI Symbol;Acc:MGI:4439769]"
"ENSMUSG00000041794",34.3363488370583,-1.11218781446765,0.434046353395014,-2.56237105960772,0.010396018199767,0.0476561038372196,1.32188146662999,1.11218781446765,"Both","9",120130579,120303907,1,"protein_coding","Myrip","myosin VIIA and Rab interacting protein [Source:MGI Symbol;Acc:MGI:2384407]"
"ENSMUSG00000019539",76.32361162253,1.11213183537629,0.314399731749997,3.53731801610006,0.000404212639276724,0.00327057720855657,2.4853755940158,1.11213183537629,"Both","7",44732337,44741645,-1,"protein_coding","Rcn3","reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]"
"ENSMUSG00000028337",2353.60168253688,1.11142951066677,0.208138640906934,5.33985186904206,9.30225570487431e-08,2.10548865433984e-06,5.67664709448161,1.11142951066677,"Both","4",46536937,46602202,-1,"protein_coding","Coro2a","coronin, actin binding protein 2A [Source:MGI Symbol;Acc:MGI:1345966]"
"ENSMUSG00000022041",54.3637340571771,1.10982231360459,0.286097868430428,3.87917015842596,0.000104813419525426,0.00104585674287442,2.98052779925456,1.10982231360459,"Both","14",66372488,66390397,1,"protein_coding","Chrna2","cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal) [Source:MGI Symbol;Acc:MGI:87886]"
"ENSMUSG00000024750",2962.64414856887,1.10965780234362,0.143763846335094,7.71861514999507,1.17600391312384e-14,1.0520398642729e-12,11.9779678034278,1.10965780234362,"Both","19",21249642,21264204,1,"protein_coding","Zfand5","zinc finger, AN1-type domain 5 [Source:MGI Symbol;Acc:MGI:1278334]"
"ENSMUSG00000041538",57.9250501116069,-1.10939098851765,0.359476786138185,-3.08612692473331,0.00202782241277532,0.0124568817360291,1.90459065866577,1.10939098851765,"Both","17",34457877,34473388,1,"protein_coding","H2-Ob","histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]"
"ENSMUSG00000035713",80.8956565421482,1.10930655301012,0.267533897790869,4.14641494842371,3.37721547673014e-05,0.000392987268299903,3.40562151933619,1.10930655301012,"Both","7",96958587,96981227,-1,"protein_coding","Usp35","ubiquitin specific peptidase 35 [Source:MGI Symbol;Acc:MGI:2685339]"
"ENSMUSG00000052392",269.54853836382,1.10826257615097,0.200522444096961,5.52687546345226,3.25984184485001e-08,8.37868553778924e-07,6.07682410887109,1.10826257615097,"Both","12",84085153,84095375,1,"protein_coding","Acot4","acyl-CoA thioesterase 4 [Source:MGI Symbol;Acc:MGI:2159621]"
"ENSMUSG00000055491",1331.29489146967,1.10729690519623,0.169536658902894,6.53131253359464,6.51957906351955e-11,2.99393558550292e-09,8.52375754773431,1.10729690519623,"Both","19",46033325,46061354,1,"protein_coding","Pprc1","peroxisome proliferative activated receptor, gamma, coactivator-related 1 [Source:MGI Symbol;Acc:MGI:2385096]"
"ENSMUSG00000079534",75.8823108334681,-1.10687511558279,0.247134604313099,-4.47883500029997,7.50515162211171e-06,0.000105077207500636,3.97849147740842,1.10687511558279,"Both","X",73682725,73689241,-1,"protein_coding","Pwwp4c","PWWP domain containing 4C [Source:MGI Symbol;Acc:MGI:3645126]"
"ENSMUSG00000063698",38.5903452590087,-1.10685900638986,0.297700490391945,-3.71802883136873,0.000200783359395806,0.00180399483561493,2.74376471006855,1.10685900638986,"Both","19",60825715,60849917,-1,"protein_coding","Sfxn4","sideroflexin 4 [Source:MGI Symbol;Acc:MGI:2137680]"
"ENSMUSG00000022899",172.219254986291,-1.10648748326298,0.432721003273411,-2.5570459369726,0.0105565275872164,0.0482527411169713,1.31647801044121,1.10648748326298,"Both","16",36570539,36605324,-1,"protein_coding","Slc15a2","solute carrier family 15 (H+/peptide transporter), member 2 [Source:MGI Symbol;Acc:MGI:1890457]"
"ENSMUSG00000052563",45.5589340248309,-1.10626803393631,0.302472964251331,-3.65741128855765,0.000254775393868155,0.00221122785144285,2.65536650413053,1.10626803393631,"Both","11",51541781,51548508,1,"protein_coding","D930048N14Rik","RIKEN cDNA D930048N14 gene [Source:MGI Symbol;Acc:MGI:2144709]"
"ENSMUSG00000078502",463.98014359787,-1.10604638288301,0.12479425745052,-8.86295896525168,7.79182653745043e-19,1.38808702927942e-16,15.8575833039453,1.10604638288301,"Both","4",145311736,145351915,1,"protein_coding","Zfp268","zinc finger protein 268 [Source:MGI Symbol;Acc:MGI:3651014]"
"ENSMUSG00000018143",1128.60225100451,1.10523088949069,0.110389664010949,10.0120867238174,1.34877119210413e-23,4.42418360076695e-21,20.3541668583884,1.10523088949069,"Both","5",139777268,139788408,1,"protein_coding","Mafk","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian) [Source:MGI Symbol;Acc:MGI:99951]"
"ENSMUSG00000028134",586.7706727763,1.10517725588884,0.199588470400705,5.53728005265044,3.07205120266257e-08,7.95538071466442e-07,6.09933903181607,1.10517725588884,"Both","3",119512391,119578115,-1,"protein_coding","Ptbp2","polypyrimidine tract binding protein 2 [Source:MGI Symbol;Acc:MGI:1860489]"
"ENSMUSG00000085088",61.3349696514292,1.10484018960042,0.337387746231826,3.27468973588999,0.00105778079015362,0.00725250166838907,2.13951216261877,1.10484018960042,"Both","11",75480491,75485597,-1,"lncRNA","4931413K12Rik","RIKEN cDNA 4931413K12 gene [Source:MGI Symbol;Acc:MGI:1918237]"
"ENSMUSG00000078851",184.931447687924,-1.10475502723793,0.241882354209198,-4.56732377543527,4.93990673349472e-06,7.23994132252967e-05,4.14026495361015,1.10475502723793,"Both","11",58845511,58847656,1,"protein_coding","H2aw","H2A.W histone [Source:MGI Symbol;Acc:MGI:2448458]"
"ENSMUSG00000053985",41.7318416760826,-1.10385157900541,0.401687973212024,-2.74803243467476,0.00599540778937476,0.0304186353958825,1.51686027264105,1.10385157900541,"Both","7",29735784,29750805,-1,"protein_coding","Zfp14","zinc finger protein 14 [Source:MGI Symbol;Acc:MGI:99160]"
"ENSMUSG00000027368",37.506146140354,1.10366876143768,0.332078512135721,3.32351754511177,0.000888898309906499,0.00627573746983868,2.20233523235488,1.10366876143768,"Both","2",127178079,127180296,1,"protein_coding","Dusp2","dual specificity phosphatase 2 [Source:MGI Symbol;Acc:MGI:101911]"
"ENSMUSG00000096957",48.1350825744522,1.10313334126228,0.32039919482114,3.44299660889626,0.000575306527699138,0.00439346245192265,2.35719308088045,1.10313334126228,"Both","8",11527897,11530243,1,"lncRNA","E230013L22Rik","RIKEN cDNA E230013L22 gene [Source:MGI Symbol;Acc:MGI:2142601]"
"ENSMUSG00000013236",1149.40280303508,1.10304685961662,0.205380035733392,5.37075989726921,7.84055446955064e-08,1.81439034841281e-06,5.74126927299563,1.10304685961662,"Both","17",56719426,56783483,-1,"protein_coding","Ptprs","protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]"
"ENSMUSG00000090015",136.141873514082,-1.10289427790403,0.348066984663829,-3.16862651874103,0.00153161071194415,0.00990013617839407,2.00435883155211,1.10289427790403,"Both","5",110071266,110091802,1,"protein_coding","Gm15446","predicted gene 15446 [Source:MGI Symbol;Acc:MGI:3709333]"
"ENSMUSG00000038775",109.583722159864,-1.10281481012919,0.296223461469215,-3.72291514203308,0.000196935725629024,0.00177250730406088,2.75141196652188,1.10281481012919,"Both","9",118881846,118900593,1,"protein_coding","Vill","villin-like [Source:MGI Symbol;Acc:MGI:1201781]"
"ENSMUSG00000009633",102.748153446835,-1.10254144797259,0.294604670298467,-3.74244388880732,0.000182239233786574,0.00166341597446977,2.77899913212355,1.10254144797259,"Both","1",192954469,192955525,-1,"protein_coding","G0s2","G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737]"
"ENSMUSG00000058402",95.2528862958746,-1.10251796719462,0.273381987469247,-4.03288445373032,5.50963739828872e-05,0.000599877011778906,3.2219377805844,1.10251796719462,"Both","7",29559404,29576717,1,"protein_coding","Zfp420","zinc finger protein 420 [Source:MGI Symbol;Acc:MGI:2444666]"
"ENSMUSG00000031574",96.1851231481421,1.10196361034319,0.202845648970863,5.43252278732132,5.55628555374554e-08,1.3547652513444e-06,5.86813595119401,1.10196361034319,"Both","8",26296583,26306010,1,"protein_coding","Star","steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760]"
"ENSMUSG00000038520",654.635460214109,-1.10173963559207,0.324667913071318,-3.39343554208899,0.00069021800194,0.00509223670478047,2.29309141703906,1.10173963559207,"Both","7",44484047,44498503,-1,"protein_coding","Tbc1d17","TBC1 domain family, member 17 [Source:MGI Symbol;Acc:MGI:2449973]"
"ENSMUSG00000112647",24.5746597976908,-1.10073084441077,0.386967884930561,-2.84450179789027,0.00444809348129635,0.0238134331064739,1.6231779892353,1.10073084441077,"Both","10",98489661,98535572,-1,"lncRNA","Gm5427","predicted gene 5427 [Source:MGI Symbol;Acc:MGI:3646787]"
"ENSMUSG00000059742",179.302386317127,1.10064314622995,0.254553586620444,4.32381708245613,1.53352461371596e-05,0.000195377843048337,3.70912468927361,1.10064314622995,"Both","2",62523758,63014631,-1,"protein_coding","Kcnh7","potassium voltage-gated channel, subfamily H (eag-related), member 7 [Source:MGI Symbol;Acc:MGI:2159566]"
"ENSMUSG00000007659",1226.20868554587,1.10061851502428,0.22370201545746,4.92002055848072,8.65351225343792e-07,1.56589168754198e-05,4.80523828131362,1.10061851502428,"Both","2",152622588,152673648,-1,"protein_coding","Bcl2l1","BCL2-like 1 [Source:MGI Symbol;Acc:MGI:88139]"
"ENSMUSG00000070305",33.996755750931,1.09843397017404,0.361341475681104,3.03987791078663,0.00236674068806589,0.0141970090911123,1.84780313956347,1.09843397017404,"Both","9",44966484,44988734,1,"protein_coding","Mpzl3","myelin protein zero-like 3 [Source:MGI Symbol;Acc:MGI:2442647]"
"ENSMUSG00000106025",30.9020008135235,1.09768058565868,0.290877278602298,3.77368968429978,0.000160850816775156,0.00149728924714351,2.82469429431023,1.09768058565868,"Both","3",116365712,116368073,-1,"TEC","Gm42940","predicted gene 42940 [Source:MGI Symbol;Acc:MGI:5663077]"
"ENSMUSG00000058900",151.091307840774,-1.09738733915861,0.416451592898708,-2.63508978683514,0.00841150296092167,0.0402276576457872,1.39547525455589,1.09738733915861,"Both","13",67321246,67332108,1,"protein_coding","Rsl1","regulator of sex limited protein 1 [Source:MGI Symbol;Acc:MGI:3044162]"
"ENSMUSG00000047798",7595.29687895073,1.09713261405528,0.194623419854559,5.63720756153173,1.72829753718536e-08,4.76965166457303e-07,6.32151333703489,1.09713261405528,"Both","11",115007040,115024818,-1,"protein_coding","Cd300lf","CD300 molecule like family member F [Source:MGI Symbol;Acc:MGI:2442359]"
"ENSMUSG00000053080",43.7286678742702,1.0955943751014,0.316794614254912,3.45837437191977,0.000543445654139223,0.00419050318792299,2.37773382461906,1.0955943751014,"Both","19",7394990,7403269,1,"protein_coding","Zfta","zinc finger translocation associated [Source:MGI Symbol;Acc:MGI:1919667]"
"ENSMUSG00000078908",627.410279512174,-1.09538519937556,0.126889446657975,-8.63259497322988,5.99755083215887e-18,9.24920805571366e-16,15.0338954512348,1.09538519937556,"Both","8",114362219,114371811,1,"protein_coding","Mon1b","MON1 homolog B, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1923231]"
"ENSMUSG00000025059",871.978836856964,1.09502361116742,0.146609120883369,7.46900059538954,8.08061738513732e-14,6.20369964901575e-12,11.2073492366374,1.09502361116742,"Both","X",84745543,84820425,-1,"protein_coding","Gk","glycerol kinase [Source:MGI Symbol;Acc:MGI:106594]"
"ENSMUSG00000001020",51.8417375834589,-1.09328621079702,0.271195615023978,-4.03135651990671,5.54558470511994e-05,0.000602521072194025,3.2200277597447,1.09328621079702,"Both","3",90511078,90513352,1,"protein_coding","S100a4","S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]"
"ENSMUSG00000039253",168.601921257724,-1.09161780005381,0.173950470917543,-6.2754518242797,3.48620415151978e-10,1.40433545401864e-08,7.85252913976474,1.09161780005381,"Both","11",121312227,121322114,1,"protein_coding","Fn3krp","fructosamine 3 kinase related protein [Source:MGI Symbol;Acc:MGI:2679256]"
"ENSMUSG00000031629",174.157470670463,-1.09110090381119,0.349435812323019,-3.12246445651248,0.00179343759461421,0.0112648595418549,1.94827421899365,1.09110090381119,"Both","8",47005063,47033042,1,"protein_coding","Cenpu","centromere protein U [Source:MGI Symbol;Acc:MGI:1919126]"
"ENSMUSG00000000204",171.607764607288,1.08912275220806,0.206245028514825,5.28072244965542,1.28675490762347e-07,2.84697967516478e-06,5.54561563330801,1.08912275220806,"Both","11",83066012,83081042,1,"protein_coding","Slfn4","schlafen 4 [Source:MGI Symbol;Acc:MGI:1329010]"
"ENSMUSG00000027333",268.818833021465,1.08899105016204,0.22942039099017,4.74670558036273,2.06756568211835e-06,3.38024088773542e-05,4.47105234928255,1.08899105016204,"Both","2",131333416,131367842,1,"protein_coding","Smox","spermine oxidase [Source:MGI Symbol;Acc:MGI:2445356]"
"ENSMUSG00000085498",31.3929927040636,1.08863408475287,0.320464812666152,3.39704716937821,0.000681172241759252,0.00503809032782926,2.29773405031029,1.08863408475287,"Both","2",129139285,129149746,1,"lncRNA","Gm14023","predicted gene 14023 [Source:MGI Symbol;Acc:MGI:3650639]"
"ENSMUSG00000050714",89.6618703980155,-1.08791232746057,0.19794761100536,-5.49596088548456,3.88588640144562e-08,9.86509121448081e-07,6.00589889482512,1.08791232746057,"Both","2",37322180,37333147,-1,"protein_coding","Zbtb26","zinc finger and BTB domain containing 26 [Source:MGI Symbol;Acc:MGI:2444402]"
"ENSMUSG00000035621",1774.70217114963,1.08739429528102,0.18415386665137,5.90481381170029,3.53045241480636e-09,1.1580444309837e-07,6.93627477760265,1.08739429528102,"Both","10",79984106,79994202,1,"protein_coding","Midn","midnolin [Source:MGI Symbol;Acc:MGI:1890222]"
"ENSMUSG00000024521",366.878015140725,1.0865478343777,0.212244196007085,5.11932884299661,3.0662490246405e-07,6.1698185096588e-06,5.20972761091214,1.0865478343777,"Both","18",66591604,66598636,1,"protein_coding","Pmaip1","phorbol-12-myristate-13-acetate-induced protein 1 [Source:MGI Symbol;Acc:MGI:1930146]"
"ENSMUSG00000103949",27.5978896911296,1.08265648822865,0.37552937534127,2.88301411106592,0.00393889795469613,0.0215908027145346,1.6657312109306,1.08265648822865,"Both","9",98653158,98653678,1,"TEC","Gm38226","predicted gene, 38226 [Source:MGI Symbol;Acc:MGI:5611454]"
"ENSMUSG00000074158",95.4445904557299,-1.08229457413451,0.19863130827268,-5.44876124285875,5.07218479660316e-08,1.24930511110613e-06,5.90333148325311,1.08229457413451,"Both","7",42258950,42292012,-1,"protein_coding","Zfp976","zinc finger protein 976 [Source:MGI Symbol;Acc:MGI:3036263]"
"ENSMUSG00000035355",817.00092732486,1.08204727068048,0.233208653992357,4.63982468985022,3.48704863910322e-06,5.36159673564495e-05,4.27070585392462,1.08204727068048,"Both","11",100631202,100650768,-1,"protein_coding","Kcnh4","potassium voltage-gated channel, subfamily H (eag-related), member 4 [Source:MGI Symbol;Acc:MGI:2156184]"
"ENSMUSG00000000673",75.5400945634244,-1.08149059687011,0.39042640207622,-2.77002423790741,0.00560521213542052,0.0288497406671146,1.53985808640244,1.08149059687011,"Both","17",84138585,84155392,-1,"protein_coding","Haao","3-hydroxyanthranilate 3,4-dioxygenase [Source:MGI Symbol;Acc:MGI:1349444]"
"ENSMUSG00000111521",106.885435763397,1.08058533382537,0.200842545002941,5.38026110856914,7.43778795381771e-08,1.73295823470065e-06,5.76121190390906,1.08058533382537,"Both","9",45841410,45845036,1,"lncRNA","Gm48529","predicted gene, 48529 [Source:MGI Symbol;Acc:MGI:6098068]"
"ENSMUSG00000079442",461.096971643559,1.07941269289826,0.217761089630559,4.95686669610961,7.16390919840788e-07,1.32416979950893e-05,4.87805632134534,1.07941269289826,"Both","2",32477107,32489710,1,"protein_coding","St6galnac4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:MGI Symbol;Acc:MGI:1341894]"
"ENSMUSG00000022604",107.623889137521,-1.07932936209745,0.377720403548016,-2.85748228573055,0.00427016468450252,0.023073625629698,1.63688415809032,1.07932936209745,"Both","16",55720251,55755218,-1,"protein_coding","Cep97","centrosomal protein 97 [Source:MGI Symbol;Acc:MGI:1921451]"
"ENSMUSG00000037363",47.2541505159017,-1.07766623109408,0.361791264954922,-2.97869610320292,0.00289477725757089,0.0167799641031423,1.77520897257906,1.07766623109408,"Both","8",26068506,26087598,-1,"protein_coding","Letm2","leucine zipper-EF-hand containing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:2444979]"
"ENSMUSG00000105419",18.6274519123879,1.07699450421925,0.380876803317314,2.82767155898962,0.00468878844754387,0.0249084352875306,1.60365355336814,1.07699450421925,"Both","3",36151326,36153293,1,"TEC","Gm43205","predicted gene 43205 [Source:MGI Symbol;Acc:MGI:5663342]"
"ENSMUSG00000000776",429.637714584774,1.07690556958438,0.194029434096324,5.55021754611604,2.85314333757156e-08,7.44447058976215e-07,6.12816618147394,1.07690556958438,"Both","14",70676197,70680887,-1,"protein_coding","Polr3d","polymerase (RNA) III (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1914315]"
"ENSMUSG00000036875",1436.84610463977,-1.07688813371356,0.103332097844006,-10.4216226727466,1.97553512236971e-25,7.70272326486226e-23,22.1133557047225,1.07688813371356,"Both","10",62782805,62809964,1,"protein_coding","Dna2","DNA replication helicase/nuclease 2 [Source:MGI Symbol;Acc:MGI:2443732]"
"ENSMUSG00000107549",15.621285591959,-1.07556982289307,0.409485822922443,-2.62663506935814,0.00862337607391702,0.0410414708815051,1.38677708297728,1.07556982289307,"Both","6",7853871,7855742,1,"TEC","Gm43961","predicted gene, 43961 [Source:MGI Symbol;Acc:MGI:5690353]"
"ENSMUSG00000018427",190.086092061082,-1.07288088410969,0.389597512109422,-2.75381862245662,0.0058904402538601,0.0300113283644031,1.52271478136413,1.07288088410969,"Both","11",86827251,86884533,-1,"protein_coding","Ypel2","yippee like 2 [Source:MGI Symbol;Acc:MGI:1925114]"
"ENSMUSG00000044881",174.812658892505,-1.07279411297909,0.148636484850037,-7.217569186068,5.29250709079644e-13,3.43929745381473e-11,10.4635302618157,1.07279411297909,"Both","7",100186278,100189576,1,"protein_coding","Coa4","cytochrome c oxidase assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915435]"
"ENSMUSG00000036611",1750.76323342838,1.07125805296422,0.186396507175008,5.74720025176443,9.07332500847797e-09,2.67857516143139e-07,6.57209616271769,1.07125805296422,"Both","9",25392843,25515406,1,"protein_coding","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734]"
"ENSMUSG00000092274",10178.2095420758,-1.07037917361696,0.355086310025553,-3.01441971542055,0.00257471344792341,0.0152497716828138,1.81673665845729,1.07037917361696,"Both","19",5874736,5895898,-1,"lncRNA","Neat1","nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:MGI Symbol;Acc:MGI:1914211]"
"ENSMUSG00000120882",39.2138236689906,1.07037068788635,0.344238715292544,3.10938497134675,0.00187477268800153,0.0116712141974211,1.93288396042339,1.07037068788635,"Both","2",157408546,157410140,1,"lncRNA","","novel transcript, antisense to Blcap"
"ENSMUSG00000046318",212.326416324461,1.06984350959041,0.259214492937495,4.12725190426904,3.67124167916805e-05,0.000423124424428375,3.37353190473651,1.06984350959041,"Both","18",66178373,66435812,-1,"protein_coding","Ccbe1","collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053]"
"ENSMUSG00000039634",58.9665682071364,-1.06893236249541,0.30831615972864,-3.46700076777104,0.000526300386659734,0.00408411471660661,2.38890206773852,1.06893236249541,"Both","4",49521176,49531517,1,"protein_coding","Zfp189","zinc finger protein 189 [Source:MGI Symbol;Acc:MGI:2444707]"
"ENSMUSG00000039396",424.455445877426,-1.06807036780479,0.231234914024702,-4.61898399863046,3.85623590649537e-06,5.83803040349647e-05,4.2337336476083,1.06807036780479,"Both","8",54039902,54092100,-1,"protein_coding","Neil3","nei like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:2384588]"
"ENSMUSG00000107355",22.2497229775794,1.06627810831266,0.356696561215271,2.98931423583068,0.00279604410356711,0.0162990836107798,1.78783681240398,1.06627810831266,"Both","5",31714166,31728817,-1,"lncRNA","AI839979","expressed sequence AI839979 [Source:MGI Symbol;Acc:MGI:2140975]"
"ENSMUSG00000034063",13.7187332957805,1.06619193817669,0.408630926054651,2.60918073056981,0.00907592939808101,0.0427327594010809,1.36923906239062,1.06619193817669,"Both","6",91879790,91927706,1,"protein_coding","4930590J08Rik","RIKEN cDNA 4930590J08 gene [Source:MGI Symbol;Acc:MGI:2685917]"
